,name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
24,BRATS_00682.nii.gz,0.8142,0.8142,1.0,1.166,1.166,0.0
25,BRATS_00684.nii.gz,0.8841,0.8841,1.0,1.0,1.0,0.0
26,BRATS_00687.nii.gz,0.8929,0.8929,0.0,1.021,1.021,373.129
27,BRATS_00688.nii.gz,0.8682,0.8612,0.3,1.4140000000000001,2.0,5.385
28,BRATS_00690.nii.gz,0.9241,0.9217,0.9194,1.0,1.0,1.0
29,BRATS_00691.nii.gz,0.9202,0.9189,0.9429,1.0,1.0,1.0
30,BRATS_00856.nii.gz,0.9744,0.9565,0.9589,0.0,0.0,0.0
31,BRATS_01014.nii.gz,0.9772,0.9433,0.9596,0.0,1.0,0.0
32,BRATS_01019.nii.gz,0.9751,0.9367,0.9513,0.0,1.0,0.0
33,BRATS_01024.nii.gz,0.975,0.9483,0.968,0.0,1.0,0.0
34,BRATS_01176.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
35,BRATS_01180.nii.gz,0.2222,0.2353,0.2857,12.606,12.632,6.428999999999999
36,BRATS_01182.nii.gz,0.7135,0.7407,0.7914,2.2359999999999998,3.154,1.473
37,BRATS_01184.nii.gz,0.8752,0.8728,0.8883,1.0,1.0,1.0
38,BRATS_01187.nii.gz,0.9174,0.8393,0.8841,1.0,1.0,1.0
39,BRATS_01189.nii.gz,0.9338,0.8768,0.9035,1.0,1.0,1.0
40,BRATS_01190.nii.gz,0.9415,0.8805,0.9,1.0,1.0,1.0
41,BRATS_01195.nii.gz,0.9524,0.8836,0.899,0.0,1.0,1.0
42,BRATS_01344.nii.gz,0.7934,0.7934,1.0,2.0,2.0,0.0
43,BRATS_01350.nii.gz,0.9345,0.93,0.9412,1.0,1.0,1.0
44,BRATS_01518.nii.gz,0.9195,0.9207,0.5714,1.0,1.0,1.0
45,BRATS_01519.nii.gz,0.9095,0.9095,0.6364,1.0,1.0,1.0
46,BRATS_01520.nii.gz,0.9503,0.9513,0.807,0.0,0.0,1.0
47,BRATS_01525.nii.gz,0.9603,0.9499,0.8938,0.0,0.25,1.0
48,BRATS_01680.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
49,BRATS_01681.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
50,BRATS_01688.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
51,BRATS_01689.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
52,BRATS_01695.nii.gz,0.75,0.75,0.8,2.503,2.503,4.8
53,BRATS_02016.nii.gz,0.9211,0.9016,0.9664,1.0,1.0,0.0
54,BRATS_02020.nii.gz,0.9435,0.9359,0.9672,1.0,1.0,0.0
55,BRATS_02021.nii.gz,0.9471,0.933,0.9711,1.0,1.0,0.0
56,BRATS_02024.nii.gz,0.9612,0.9474,0.9727,0.0,1.0,0.0
57,BRATS_02025.nii.gz,0.9615,0.9496,0.9803,0.0,1.0,0.0
58,BRATS_02026.nii.gz,0.9665,0.9543,0.9771,0.0,0.0,0.0
59,BRATS_02027.nii.gz,0.9705,0.9588,0.9691,0.0,0.0,0.0
60,BRATS_02033.nii.gz,0.9758,0.9687,0.9404,0.0,0.0,1.0
61,BRATS_02184.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
62,BRATS_02189.nii.gz,0.7586,0.7586,1.0,1.0,1.0,0.0
63,BRATS_02196.nii.gz,0.8825,0.8384,0.8679,1.0,1.0,1.0
64,BRATS_02201.nii.gz,0.9195,0.872,0.8259,1.0,1.0,1.0
65,BRATS_02202.nii.gz,0.9249,0.8771,0.8716,1.0,1.0,1.0
66,BRATS_02356.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
67,BRATS_02370.nii.gz,0.9043,0.9043,1.0,1.0,1.0,0.0
68,BRATS_02520.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
69,BRATS_02523.nii.gz,0.7273,0.7273,1.0,1.4140000000000001,1.4140000000000001,0.0
70,BRATS_02530.nii.gz,0.8191,0.8191,1.0,1.3519999999999999,1.3519999999999999,0.0
71,BRATS_02533.nii.gz,0.8223,0.8223,1.0,1.4140000000000001,1.4140000000000001,0.0
72,BRATS_02534.nii.gz,0.7931,0.7983,0.6923,2.0,1.4140000000000001,9.764
73,BRATS_02537.nii.gz,0.9441,0.9377,0.943,1.0,1.0,1.0
74,BRATS_02689.nii.gz,0.9579,0.9432,0.9628,0.0,1.0,0.0
75,BRATS_02699.nii.gz,0.9629,0.9535,0.9222,0.0,0.0,1.0
76,BRATS_02703.nii.gz,0.9559,0.9498,0.9527,0.0,0.35,0.0
77,BRATS_02704.nii.gz,0.9503,0.943,0.9196,0.0,1.0,1.0
78,BRATS_02706.nii.gz,0.9386,0.9347,0.9212,1.0,1.0,1.0
79,BRATS_02875.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
80,BRATS_03034.nii.gz,0.9638,0.9513,0.9734,0.0,0.0,0.0
81,BRATS_03036.nii.gz,0.9593,0.9489,0.9737,0.0,1.0,0.0
82,BRATS_03038.nii.gz,0.9642,0.9549,0.9777,0.0,0.0,0.0
83,BRATS_03193.nii.gz,0.7576,0.7812,0.8462,3.0,3.0,1.0
84,BRATS_03195.nii.gz,0.6973,0.6973,0.8874,3.0,3.0,1.0
85,BRATS_03198.nii.gz,0.9534,0.781,0.7108,0.0,2.0,2.8280000000000003
86,BRATS_03201.nii.gz,0.9462,0.8722,0.9107,1.0,1.0,1.0
87,BRATS_03202.nii.gz,0.9424,0.8656,0.9057,1.0,1.0,1.0
88,BRATS_03203.nii.gz,0.9506,0.8729,0.8626,0.0,1.0,1.0
89,BRATS_03204.nii.gz,0.9615,0.904,0.8889,0.0,1.0,1.0
90,BRATS_03206.nii.gz,0.9734,0.9182,0.912,0.0,1.0,1.0
91,BRATS_03360.nii.gz,0.8889,0.8889,1.0,1.0,1.0,0.0
92,BRATS_03368.nii.gz,0.8872,0.8872,1.0,1.0,1.0,0.0
93,BRATS_03528.nii.gz,0.9653,0.9293,0.9446,0.0,1.0,1.0
94,BRATS_03531.nii.gz,0.9686,0.9356,0.931,0.0,1.0,1.0
95,BRATS_03532.nii.gz,0.9796,0.9563,0.9457,0.0,0.0,1.0
96,BRATS_03537.nii.gz,0.9817,0.9671,0.9469,0.0,0.0,1.0
97,BRATS_03540.nii.gz,0.9804,0.9495,0.9099,0.0,0.9,1.0
98,BRATS_03544.nii.gz,0.9559,0.9375,0.8998,0.0,1.0,1.0
99,BRATS_03698.nii.gz,0.7111,0.6615,0.7778,2.0,2.0,1.0
100,BRATS_03704.nii.gz,0.8717,0.8687,0.964,1.0,1.0,0.0
101,BRATS_03705.nii.gz,0.9037,0.8927,0.9738,1.0,1.0,0.0
102,BRATS_03710.nii.gz,0.9753,0.9656,0.9705,0.0,0.0,0.0
103,BRATS_03712.nii.gz,0.9703,0.9586,0.956,0.0,0.0,0.0
104,BRATS_03713.nii.gz,0.9759,0.9637,0.9597,0.0,0.0,0.0
105,BRATS_03715.nii.gz,0.9818,0.9669,0.9634,0.0,0.0,0.0
106,BRATS_03864.nii.gz,0.7736,0.7786,0.0,2.0,1.4140000000000001,373.129
107,BRATS_03866.nii.gz,0.8971,0.8779,0.9156,1.0,1.0,1.0
108,BRATS_03867.nii.gz,0.933,0.8878,0.9451,1.0,1.0,1.0
109,BRATS_03873.nii.gz,0.9758,0.9343,0.9564,0.0,1.0,0.0
110,BRATS_03882.nii.gz,0.9739,0.9302,0.9689,0.0,1.0,0.0
111,BRATS_04035.nii.gz,0.812,0.812,0.8519,3.34,3.34,1.0
112,BRATS_04037.nii.gz,0.8833,0.8833,0.8916,1.0,1.0,1.0
113,BRATS_04039.nii.gz,0.933,0.933,0.9111,1.0,1.0,1.0
114,BRATS_04041.nii.gz,0.9742,0.9742,0.9591,0.0,0.0,0.0
115,BRATS_04045.nii.gz,0.9264,0.9169,0.87,1.0,1.0,1.0
116,BRATS_04206.nii.gz,0.9639,0.9639,0.7333,0.0,0.0,1.736
117,BRATS_04209.nii.gz,0.9441,0.9441,1.0,1.0,1.0,0.0
118,BRATS_04211.nii.gz,0.9549,0.9549,1.0,0.0,0.0,0.0
119,BRATS_04370.nii.gz,0.8,0.7986,0.0,2.8280000000000003,2.8280000000000003,373.129
120,BRATS_04371.nii.gz,0.829,0.828,0.0,2.2359999999999998,2.2359999999999998,373.129
121,BRATS_04372.nii.gz,0.9237,0.9139,0.9268,1.0,1.0,1.0
122,BRATS_04377.nii.gz,0.9488,0.9334,0.9689,1.0,1.0,0.0
123,BRATS_04537.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
124,BRATS_04538.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
125,BRATS_04540.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
126,BRATS_04543.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
127,BRATS_04547.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
128,BRATS_04554.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
129,BRATS_04709.nii.gz,0.7211,0.7211,1.0,3.162,3.162,0.0
130,BRATS_04712.nii.gz,0.7656,0.7637,0.0,2.0,2.0,4.243
131,BRATS_04722.nii.gz,0.9459,0.8748,0.8603,1.0,1.0,1.0
132,BRATS_04723.nii.gz,0.9418,0.8593,0.8,1.0,1.0,2.0
133,BRATS_04872.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
134,BRATS_04880.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
135,BRATS_04882.nii.gz,0.7692,0.7692,1.0,2.421,2.421,0.0
136,BRATS_04883.nii.gz,0.7419,0.7419,1.0,2.2359999999999998,2.2359999999999998,0.0
137,BRATS_04885.nii.gz,0.8715,0.8715,1.0,1.0,1.0,0.0
138,BRATS_04887.nii.gz,0.9267,0.9267,0.5714,1.0,1.0,2.0
139,BRATS_05043.nii.gz,0.9601,0.9027,0.9567,0.0,1.0,0.0
140,BRATS_05044.nii.gz,0.9649,0.9049,0.9627,0.0,1.0,0.0
141,BRATS_05053.nii.gz,0.9643,0.8633,0.9364,0.0,1.0,1.0
142,BRATS_05055.nii.gz,0.9499,0.8911,0.9325,0.1,1.0,1.0
143,BRATS_05210.nii.gz,0.957,0.9107,0.9199,0.0,1.0,1.0
144,BRATS_05212.nii.gz,0.9528,0.9125,0.9181,0.0,1.0,1.0
145,BRATS_05225.nii.gz,0.8938,0.8938,1.0,1.0,1.0,0.0
146,BRATS_05377.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
147,BRATS_05384.nii.gz,0.9254,0.9254,1.0,1.0,1.0,0.0
148,BRATS_05386.nii.gz,0.8984,0.8984,1.0,1.0,1.0,0.0
149,BRATS_05387.nii.gz,0.8936,0.8936,1.0,1.0,1.0,0.0
150,BRATS_05390.nii.gz,0.9458,0.9458,1.0,1.0,1.0,0.0
151,BRATS_05391.nii.gz,0.9553,0.9553,1.0,0.0,0.0,0.0
152,BRATS_05392.nii.gz,0.9606,0.9601,1.0,0.0,0.0,0.0
153,BRATS_05546.nii.gz,0.9418,0.8974,0.7671,1.0,1.0,1.0
154,BRATS_05548.nii.gz,0.9573,0.9196,0.9122,0.0,1.0,1.0
155,BRATS_05556.nii.gz,0.9697,0.9277,0.948,0.0,1.0,1.0
156,BRATS_05558.nii.gz,0.9702,0.9274,0.9401,0.0,1.0,1.0
157,BRATS_05718.nii.gz,0.962,0.9407,0.9398,0.0,1.0,1.0
158,BRATS_05721.nii.gz,0.9617,0.9472,0.9528,0.0,1.0,0.0
159,BRATS_05724.nii.gz,0.9729,0.9523,0.9023,0.0,0.0,1.0
160,BRATS_05885.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
161,BRATS_05889.nii.gz,0.2647,0.2647,1.0,9.965,9.965,0.0
162,BRATS_05890.nii.gz,0.64,0.64,1.0,2.2359999999999998,2.2359999999999998,0.0
163,BRATS_05896.nii.gz,0.9525,0.951,0.8667,0.0,0.0,1.0
164,BRATS_05897.nii.gz,0.9478,0.9464,0.8889,1.0,1.0,1.0
165,BRATS_06048.nii.gz,0.9413,0.9175,0.9563,1.0,1.0,0.0
166,BRATS_06051.nii.gz,0.964,0.9502,0.9692,0.0,0.0,0.0
167,BRATS_06056.nii.gz,0.8983,0.8972,0.9333,1.0,1.0,0.55
168,BRATS_06063.nii.gz,0.9115,0.9115,1.0,1.0,1.0,0.0
169,BRATS_06066.nii.gz,0.8144,0.8144,1.0,1.619,1.619,0.0
170,BRATS_06222.nii.gz,0.9564,0.9132,0.8696,0.0,1.0,1.0
171,BRATS_06224.nii.gz,0.9646,0.9213,0.9148,0.0,1.0,1.0
172,BRATS_06226.nii.gz,0.9597,0.9164,0.9102,0.0,1.0,1.0
173,BRATS_06227.nii.gz,0.9485,0.9083,0.9458,1.0,1.0,1.0
174,BRATS_06235.nii.gz,0.7549,0.7549,1.0,5.03,5.03,0.0
175,BRATS_06394.nii.gz,0.7673,0.7673,1.0,1.4140000000000001,1.4140000000000001,0.0
176,BRATS_06552.nii.gz,0.9283,0.906,0.8652,1.0,1.0,1.062
177,BRATS_06563.nii.gz,0.9571,0.9211,0.869,0.0,1.0,1.0
178,BRATS_06571.nii.gz,0.7792,0.7822,0.3243,2.0,2.0,6.131
179,BRATS_06721.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
180,BRATS_06724.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
181,BRATS_06728.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
182,BRATS_06730.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
183,BRATS_06734.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
184,BRATS_06895.nii.gz,0.9157,0.9157,1.0,1.0,1.0,0.0
185,BRATS_06904.nii.gz,0.9578,0.9498,0.968,0.0,0.35,0.0
186,BRATS_07066.nii.gz,0.9635,0.9249,0.9035,0.0,1.0,1.0
187,BRATS_07070.nii.gz,0.9708,0.9422,0.9099,0.0,1.0,1.0
188,BRATS_07225.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
189,BRATS_07228.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
190,BRATS_07229.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
191,BRATS_07233.nii.gz,0.75,0.75,1.0,6.574,6.574,0.0
192,BRATS_07238.nii.gz,0.8639,0.8639,1.0,1.4140000000000001,1.4140000000000001,0.0
193,BRATS_07392.nii.gz,0.8916,0.856,0.8721,1.4140000000000001,1.4140000000000001,1.0
194,BRATS_07393.nii.gz,0.9238,0.8887,0.8839,1.0,1.0,1.0
195,BRATS_07560.nii.gz,0.9381,0.8505,0.8799,1.0,1.0,1.0
196,BRATS_07564.nii.gz,0.9678,0.8842,0.8873,0.0,1.0,1.0
197,BRATS_07569.nii.gz,0.9772,0.8916,0.8929,0.0,1.0,1.0
198,BRATS_07573.nii.gz,0.9843,0.8993,0.8938,0.0,1.0,1.0
199,BRATS_07733.nii.gz,0.8486,0.8481,0.9275,1.0,1.0,1.0
200,BRATS_07735.nii.gz,0.9014,0.9022,0.9231,1.0,1.0,1.0
201,BRATS_07743.nii.gz,0.9717,0.9476,0.9122,0.0,1.0,1.0
202,BRATS_07744.nii.gz,0.9703,0.945,0.9184,0.0,1.0,1.0
203,BRATS_07897.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
204,BRATS_07902.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
205,BRATS_07903.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
206,BRATS_07912.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
207,BRATS_07913.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
208,BRATS_08065.nii.gz,0.9568,0.8913,0.9,0.0,1.0,1.0
209,BRATS_08071.nii.gz,0.9632,0.9241,0.8916,0.0,1.0,1.0
210,BRATS_08080.nii.gz,0.9653,0.927,0.9436,0.0,1.0,1.0
211,BRATS_08233.nii.gz,0.681,0.681,1.0,13.0,13.0,0.0
212,BRATS_08236.nii.gz,0.7239,0.7239,0.0,2.0,2.0,373.129
213,BRATS_08242.nii.gz,0.8615,0.8559,0.92,1.0,1.0,1.0
214,BRATS_08251.nii.gz,0.8896,0.8862,0.7805,1.0,1.0,1.0
215,BRATS_08402.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
216,BRATS_08411.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
217,BRATS_08419.nii.gz,0.8591,0.8591,1.0,11.327,11.327,0.0
218,BRATS_08571.nii.gz,0.8464,0.8464,1.0,1.4140000000000001,1.4140000000000001,0.0
219,BRATS_08575.nii.gz,0.9142,0.9142,1.0,1.0,1.0,0.0
220,BRATS_08585.nii.gz,0.9676,0.9347,0.8699,0.0,1.0,1.0
221,BRATS_08586.nii.gz,0.9671,0.9408,0.8839,0.0,1.0,1.0
222,BRATS_08743.nii.gz,0.9845,0.9754,0.9666,0.0,0.0,0.0
223,BRATS_08748.nii.gz,0.9716,0.9613,0.9404,0.0,0.0,1.0
224,BRATS_08755.nii.gz,0.9405,0.9405,0.93,1.0,1.0,1.0
225,BRATS_08904.nii.gz,0.6545,0.6545,1.0,2.0709999999999997,2.0709999999999997,0.0
226,BRATS_08908.nii.gz,0.8182,0.8182,1.0,3.178,3.178,0.0
227,BRATS_09072.nii.gz,0.9003,0.8861,0.873,1.0,1.0,1.0
228,BRATS_09073.nii.gz,0.9024,0.8954,0.9012,1.0,1.0,1.0
229,BRATS_09076.nii.gz,0.8923,0.8795,0.9271,1.0,1.0,1.0
230,BRATS_09086.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
231,BRATS_09091.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
232,BRATS_09241.nii.gz,0.9646,0.9205,0.9036,0.0,1.0,1.0
233,BRATS_09251.nii.gz,0.9743,0.9633,0.9014,0.0,0.0,1.7069999999999999
234,BRATS_09254.nii.gz,0.9787,0.9635,0.9333,0.0,0.0,1.0
235,BRATS_09423.nii.gz,0.8889,0.8876,0.908,1.0,1.0,1.0
236,BRATS_09427.nii.gz,0.5741,0.5741,1.0,8.958,8.958,0.0
237,BRATS_09577.nii.gz,0.8994,0.8994,1.0,1.0,1.0,0.0
238,BRATS_09580.nii.gz,0.908,0.908,1.0,1.0,1.0,0.0
239,BRATS_09583.nii.gz,0.918,0.918,1.0,1.0,1.0,0.0
240,BRATS_09592.nii.gz,0.9516,0.9516,0.7,0.0,0.0,1.4140000000000001
241,BRATS_09745.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
242,BRATS_09747.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
243,BRATS_09912.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
244,BRATS_09915.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
245,BRATS_09920.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
246,BRATS_09922.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
247,BRATS_09927.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
248,BRATS_09928.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
249,BRATS_10080.nii.gz,0.9402,0.8173,0.6474,1.0,1.0,2.094
250,BRATS_10084.nii.gz,0.9112,0.8318,0.791,1.0,1.0,1.0
251,BRATS_10085.nii.gz,0.8515,0.8263,0.7451,1.0,1.0,1.0
252,BRATS_10090.nii.gz,0.7143,0.7143,1.0,1.433,1.433,0.0
253,BRATS_10092.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
254,BRATS_10093.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
255,BRATS_10095.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
256,BRATS_10097.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
257,BRATS_10262.nii.gz,0.4865,0.4865,1.0,21.447,21.447,0.0
258,BRATS_10421.nii.gz,0.8379,0.8371,0.9671,2.8280000000000003,2.8280000000000003,0.0
259,BRATS_10422.nii.gz,0.8918,0.8918,0.8774,1.0,1.0,1.0
260,BRATS_10430.nii.gz,0.9578,0.9316,0.9418,0.0,1.0,1.0
261,BRATS_10431.nii.gz,0.9623,0.9346,0.9464,0.0,1.0,1.0
262,BRATS_10435.nii.gz,0.9455,0.9171,0.9504,1.0,1.0,0.0
263,BRATS_10584.nii.gz,0.9123,0.8856,0.906,1.0,1.0,1.0
264,BRATS_10586.nii.gz,0.9571,0.9333,0.904,0.0,1.0,1.0
265,BRATS_10587.nii.gz,0.9508,0.9336,0.9477,0.0,1.0,0.85
266,BRATS_10588.nii.gz,0.9493,0.924,0.9162,0.95,1.0,1.0
267,BRATS_10593.nii.gz,0.9483,0.936,0.9375,1.0,1.0,1.0
268,BRATS_10594.nii.gz,0.9502,0.9398,0.913,0.0,1.0,1.0
269,BRATS_10598.nii.gz,0.9264,0.9223,0.9312,1.0,1.0,1.0
270,BRATS_10602.nii.gz,0.9152,0.915,0.0,1.0,1.0,373.129
271,BRATS_10755.nii.gz,0.8768,0.8768,1.0,1.0,1.0,0.0
272,BRATS_10759.nii.gz,0.6505,0.6505,1.0,2.0,2.0,0.0
273,BRATS_10766.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
274,BRATS_10932.nii.gz,0.9806,0.9668,0.9656,0.0,0.0,0.0
275,BRATS_10938.nii.gz,0.9737,0.9606,0.9719,0.0,0.0,0.0
276,BRATS_11089.nii.gz,0.946,0.9066,0.8416,1.0,1.0,1.0
277,BRATS_11092.nii.gz,0.9469,0.9318,0.8744,1.0,1.0,1.0
278,BRATS_11096.nii.gz,0.9531,0.9316,0.8956,0.0,1.0,1.0
279,BRATS_11099.nii.gz,0.9567,0.9359,0.899,0.0,1.0,1.0
280,BRATS_11103.nii.gz,0.9514,0.9229,0.8946,0.0,1.0,1.0
281,BRATS_11273.nii.gz,0.9593,0.9586,0.0,0.0,0.0,373.129
282,BRATS_11425.nii.gz,0.8431,0.8431,1.0,1.0,1.0,0.0
283,BRATS_11427.nii.gz,0.8052,0.8052,1.0,4.817,4.817,0.0
284,BRATS_11437.nii.gz,0.9377,0.9328,0.8191,1.0,1.0,1.4140000000000001
285,BRATS_11442.nii.gz,0.9504,0.9466,0.9378,0.0,1.0,1.0
286,BRATS_11761.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
287,BRATS_11762.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
288,BRATS_11764.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
289,BRATS_11765.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
290,BRATS_11769.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
291,BRATS_11770.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
292,BRATS_11777.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
293,BRATS_11932.nii.gz,0.9595,0.9537,0.9227,0.0,0.0,1.0
294,BRATS_11935.nii.gz,0.9668,0.96,0.9189,0.0,0.0,1.0
295,BRATS_11945.nii.gz,0.9115,0.9119,1.0,1.0,1.0,0.0
296,BRATS_12101.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
297,BRATS_12103.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
298,BRATS_12104.nii.gz,0.1667,0.1667,1.0,6.053,6.053,0.0
299,BRATS_12107.nii.gz,0.6944,0.6944,1.0,7.211,7.211,0.0
300,BRATS_12264.nii.gz,0.9656,0.8799,0.8262,0.0,1.0,1.0
301,BRATS_12281.nii.gz,0.9645,0.8877,0.8658,0.0,1.0,1.0
302,BRATS_12432.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
303,BRATS_12434.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
304,BRATS_12435.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
305,BRATS_12442.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
306,BRATS_12449.nii.gz,0.678,0.678,0.0,13.655999999999999,13.655999999999999,373.129
307,BRATS_12450.nii.gz,0.6279,0.6279,0.0,16.24,16.24,373.129
308,BRATS_12601.nii.gz,0.9515,0.9307,0.8829,0.0,1.0,1.0
309,BRATS_12607.nii.gz,0.9458,0.9394,0.9375,1.0,1.0,1.0
310,BRATS_12610.nii.gz,0.9409,0.9408,0.7049,1.0,1.0,1.4140000000000001
311,BRATS_12611.nii.gz,0.8973,0.8973,0.0,1.0,1.0,373.129
312,BRATS_12612.nii.gz,0.9171,0.9171,0.0,1.0,1.0,373.129
313,BRATS_12613.nii.gz,0.941,0.941,1.0,1.0,1.0,0.0
314,BRATS_12779.nii.gz,0.8773,0.7804,0.861,3.162,4.0,1.0
315,BRATS_12782.nii.gz,0.8189,0.7882,0.9174,2.0,2.0,1.0
316,BRATS_12941.nii.gz,0.9476,0.9158,0.876,1.0,1.0,1.0
317,BRATS_12950.nii.gz,0.968,0.9233,0.8977,0.0,1.0,1.0
318,BRATS_12953.nii.gz,0.9683,0.9218,0.8783,0.0,1.0,1.0
319,BRATS_12955.nii.gz,0.9515,0.9099,0.8459,0.0,1.0,1.0
320,BRATS_13108.nii.gz,0.9685,0.9304,0.9525,0.0,1.0,0.0
321,BRATS_13110.nii.gz,0.9656,0.9254,0.9585,0.0,1.0,0.0
322,BRATS_13111.nii.gz,0.9645,0.9177,0.9524,0.0,1.0,0.0
323,BRATS_13115.nii.gz,0.9752,0.9406,0.9672,0.0,1.0,0.0
324,BRATS_13119.nii.gz,0.9614,0.9151,0.9679,0.0,1.0,0.0
325,BRATS_13286.nii.gz,0.9755,0.9226,0.9429,0.0,1.0,1.0
