,name,dc_whole,dc_core,dc_enh,hd95_whole,hd95_core,hd95_enh
117,BRATS_04209.nii.gz,0.9514,0.9514,1.0,0.0,0.0,0.0
118,BRATS_04211.nii.gz,0.9469,0.9469,1.0,1.0,1.0,0.0
119,BRATS_04370.nii.gz,0.8246,0.8256,0.0,2.0,2.0,373.129
120,BRATS_04371.nii.gz,0.7898,0.7905,0.0,2.8280000000000003,2.8280000000000003,373.129
121,BRATS_04372.nii.gz,0.9172,0.9064,0.8421,1.0,1.0,1.0
122,BRATS_04377.nii.gz,0.9418,0.9182,0.9592,1.0,1.0,0.0
123,BRATS_04537.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
124,BRATS_04538.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
125,BRATS_04540.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
126,BRATS_04543.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
127,BRATS_04547.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
128,BRATS_04554.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
129,BRATS_04709.nii.gz,0.8065,0.8065,1.0,1.4140000000000001,1.4140000000000001,0.0
130,BRATS_04712.nii.gz,0.8136,0.8114,0.0,2.0,2.0,5.069
131,BRATS_04722.nii.gz,0.9482,0.8728,0.8838,1.0,1.0,1.0
132,BRATS_04723.nii.gz,0.9368,0.8382,0.8101,1.0,1.4140000000000001,1.0
133,BRATS_04872.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
134,BRATS_04880.nii.gz,0.7097,0.7097,1.0,1.618,1.618,0.0
135,BRATS_04882.nii.gz,0.74,0.74,1.0,3.008,3.008,0.0
136,BRATS_04883.nii.gz,0.8119,0.8,1.0,1.0,1.0,0.0
137,BRATS_04885.nii.gz,0.8682,0.8682,1.0,1.0,1.0,0.0
138,BRATS_04887.nii.gz,0.9373,0.9373,0.5833,1.0,1.0,1.85
139,BRATS_05043.nii.gz,0.9624,0.9158,0.9568,0.0,1.0,0.0
140,BRATS_05044.nii.gz,0.9641,0.9102,0.9536,0.0,1.0,0.0
141,BRATS_05053.nii.gz,0.9647,0.8817,0.9286,0.0,1.0,1.0
142,BRATS_05055.nii.gz,0.9576,0.9038,0.9259,0.0,1.0,1.0
143,BRATS_05210.nii.gz,0.9681,0.9188,0.9091,0.0,1.0,1.0
144,BRATS_05212.nii.gz,0.9602,0.9097,0.9155,0.0,1.0,1.0
145,BRATS_05225.nii.gz,0.9084,0.9084,1.0,1.0,1.0,0.0
146,BRATS_05377.nii.gz,0.4167,0.4167,1.0,2.74,2.74,0.0
147,BRATS_05384.nii.gz,0.9165,0.9179,1.0,1.0,1.0,0.0
148,BRATS_05386.nii.gz,0.899,0.899,1.0,1.0,1.0,0.0
149,BRATS_05387.nii.gz,0.9033,0.9033,1.0,1.0,1.0,0.0
150,BRATS_05390.nii.gz,0.9487,0.9487,1.0,1.0,1.0,0.0
151,BRATS_05391.nii.gz,0.9473,0.9473,1.0,1.0,1.0,0.0
152,BRATS_05392.nii.gz,0.9595,0.9595,1.0,0.0,0.0,0.0
153,BRATS_05546.nii.gz,0.9455,0.9117,0.8027,1.0,1.0,1.0
154,BRATS_05548.nii.gz,0.9601,0.909,0.9003,0.0,1.0,1.0
155,BRATS_05556.nii.gz,0.9732,0.9199,0.9286,0.0,1.0,1.0
156,BRATS_05558.nii.gz,0.9665,0.9217,0.937,0.0,1.0,1.0
157,BRATS_05718.nii.gz,0.96,0.9388,0.9393,0.0,1.0,1.0
158,BRATS_05721.nii.gz,0.962,0.9484,0.949,0.0,1.0,0.3
159,BRATS_05724.nii.gz,0.9712,0.9508,0.9278,0.0,0.0,1.0
160,BRATS_05885.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
161,BRATS_05889.nii.gz,0.5479,0.5479,1.0,3.0,3.0,0.0
162,BRATS_05890.nii.gz,0.7206,0.7206,1.0,2.0,2.0,0.0
163,BRATS_05896.nii.gz,0.9511,0.951,0.8814,0.0,0.0,1.0
164,BRATS_05897.nii.gz,0.9447,0.9445,0.8846,1.0,1.0,1.0
165,BRATS_06048.nii.gz,0.9553,0.931,0.9697,0.0,1.0,0.0
166,BRATS_06051.nii.gz,0.9697,0.9551,0.9807,0.0,0.0,0.0
167,BRATS_06056.nii.gz,0.9149,0.9138,0.9677,1.0,1.0,0.0
168,BRATS_06063.nii.gz,0.9095,0.9095,1.0,1.0,1.0,0.0
169,BRATS_06066.nii.gz,0.8404,0.8404,1.0,1.795,1.795,0.0
170,BRATS_06222.nii.gz,0.9621,0.9223,0.8707,0.0,1.0,1.0
171,BRATS_06224.nii.gz,0.9669,0.9283,0.926,0.0,1.0,1.0
172,BRATS_06226.nii.gz,0.9556,0.9063,0.8931,0.0,1.0,1.0
173,BRATS_06227.nii.gz,0.9553,0.9039,0.9386,0.0,1.0,1.0
174,BRATS_06235.nii.gz,0.74,0.7368,1.0,2.0,2.0,0.0
175,BRATS_06394.nii.gz,0.8333,0.8285,0.0,1.0,1.0,373.129
176,BRATS_06552.nii.gz,0.9263,0.9107,0.8523,1.0,1.0,1.0
177,BRATS_06563.nii.gz,0.9682,0.9369,0.8842,0.0,1.0,1.0
178,BRATS_06571.nii.gz,0.7419,0.7411,0.3429,2.2359999999999998,2.0,5.979
179,BRATS_06721.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
180,BRATS_06724.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
181,BRATS_06728.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
182,BRATS_06730.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
183,BRATS_06734.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
184,BRATS_06895.nii.gz,0.9344,0.9344,1.0,1.0,1.0,0.0
185,BRATS_06904.nii.gz,0.9646,0.9579,0.9584,0.0,0.0,0.0
186,BRATS_07066.nii.gz,0.9649,0.933,0.913,0.0,1.0,1.0
187,BRATS_07070.nii.gz,0.9703,0.9408,0.898,0.0,1.0,1.0
188,BRATS_07225.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
189,BRATS_07228.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
190,BRATS_07229.nii.gz,0.3333,0.3333,1.0,2.653,2.653,0.0
191,BRATS_07233.nii.gz,0.8321,0.8321,1.0,1.0,1.0,0.0
192,BRATS_07238.nii.gz,0.8904,0.8889,1.0,1.0,1.0,0.0
193,BRATS_07392.nii.gz,0.8773,0.8424,0.8566,1.4140000000000001,1.4140000000000001,1.0
194,BRATS_07393.nii.gz,0.9217,0.8862,0.8681,1.0,1.0,1.0
195,BRATS_07560.nii.gz,0.9416,0.849,0.8878,1.0,1.0,1.0
196,BRATS_07564.nii.gz,0.9673,0.8802,0.8814,0.0,1.0,1.0
197,BRATS_07569.nii.gz,0.98,0.8933,0.8926,0.0,1.0,1.0
198,BRATS_07573.nii.gz,0.9868,0.9065,0.9029,0.0,1.0,1.0
199,BRATS_07733.nii.gz,0.8633,0.8633,0.9307,1.0,1.0,1.0
200,BRATS_07735.nii.gz,0.9014,0.9014,0.9187,1.0,1.0,1.0
201,BRATS_07743.nii.gz,0.9671,0.9452,0.9144,0.0,1.0,1.0
202,BRATS_07744.nii.gz,0.97,0.9417,0.9126,0.0,1.0,1.0
203,BRATS_07897.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
204,BRATS_07902.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
205,BRATS_07903.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
206,BRATS_07912.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
207,BRATS_07913.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
208,BRATS_08065.nii.gz,0.9717,0.9057,0.8889,0.0,1.0,1.0
209,BRATS_08071.nii.gz,0.9723,0.9344,0.9059,0.0,1.0,1.0
210,BRATS_08080.nii.gz,0.9755,0.9337,0.9319,0.0,1.0,1.0
211,BRATS_08233.nii.gz,0.7826,0.7826,1.0,8.531,8.531,0.0
212,BRATS_08236.nii.gz,0.7919,0.7935,0.0,1.0,1.0,2.2359999999999998
213,BRATS_08242.nii.gz,0.8788,0.8712,0.9109,1.0,1.0,1.0
214,BRATS_08251.nii.gz,0.9053,0.8958,0.7692,1.0,1.0,1.0
215,BRATS_08402.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
216,BRATS_08411.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
217,BRATS_08419.nii.gz,0.8425,0.8425,1.0,11.353,11.353,0.0
218,BRATS_08571.nii.gz,0.8906,0.8906,1.0,1.0,1.0,0.0
219,BRATS_08575.nii.gz,0.9378,0.9378,0.0,1.0,1.0,373.129
220,BRATS_08585.nii.gz,0.9664,0.9355,0.8773,0.0,1.0,1.0
221,BRATS_08586.nii.gz,0.9731,0.9488,0.8838,0.0,1.0,1.0
222,BRATS_08743.nii.gz,0.9851,0.9753,0.9666,0.0,0.0,0.0
223,BRATS_08748.nii.gz,0.9734,0.9604,0.9415,0.0,0.0,1.0
224,BRATS_08755.nii.gz,0.9396,0.9395,0.9327,1.0,1.0,1.0
225,BRATS_08904.nii.gz,0.6786,0.6786,1.0,2.059,2.059,0.0
226,BRATS_08908.nii.gz,0.8462,0.8462,1.0,1.4140000000000001,1.4140000000000001,0.0
227,BRATS_09072.nii.gz,0.8889,0.8758,0.8806,1.4140000000000001,1.4140000000000001,1.0
228,BRATS_09073.nii.gz,0.9065,0.9009,0.9236,1.0,1.0,1.0
229,BRATS_09076.nii.gz,0.9257,0.9183,0.9588,1.0,1.0,0.0
230,BRATS_09086.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
231,BRATS_09091.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
232,BRATS_09241.nii.gz,0.9749,0.9352,0.9326,0.0,1.0,1.0
233,BRATS_09251.nii.gz,0.9738,0.9618,0.8947,0.0,0.0,1.25
234,BRATS_09254.nii.gz,0.9762,0.9618,0.9508,0.0,0.0,0.0
235,BRATS_09423.nii.gz,0.9061,0.9057,0.9123,1.0,1.0,1.0
236,BRATS_09427.nii.gz,0.5096,0.5096,0.0,8.98,8.98,373.129
237,BRATS_09577.nii.gz,0.8966,0.8944,1.0,1.0,1.0,0.0
238,BRATS_09580.nii.gz,0.9242,0.9242,1.0,1.0,1.0,0.0
239,BRATS_09583.nii.gz,0.9271,0.9271,1.0,1.0,1.0,0.0
240,BRATS_09592.nii.gz,0.9538,0.9538,0.7586,0.0,0.0,1.0
241,BRATS_09745.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
242,BRATS_09747.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
243,BRATS_09912.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
244,BRATS_09915.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
245,BRATS_09920.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
246,BRATS_09922.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
247,BRATS_09927.nii.gz,0.8571,0.8571,1.0,0.7,0.7,0.0
248,BRATS_09928.nii.gz,0.8,0.8,1.0,1.3,1.3,0.0
249,BRATS_10080.nii.gz,0.9498,0.8442,0.6567,0.15,1.0,2.2359999999999998
250,BRATS_10084.nii.gz,0.9248,0.8684,0.8025,1.0,1.0,1.0
251,BRATS_10085.nii.gz,0.8663,0.7975,0.75,1.0,1.0,1.0
252,BRATS_10090.nii.gz,0.75,0.75,1.0,1.104,1.104,0.0
253,BRATS_10092.nii.gz,0.8,0.8,1.0,1.228,1.228,0.0
254,BRATS_10093.nii.gz,0.4,0.4,1.0,1.989,1.989,0.0
255,BRATS_10095.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
256,BRATS_10097.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
257,BRATS_10262.nii.gz,0.4103,0.4103,1.0,2.846,2.846,0.0
258,BRATS_10421.nii.gz,0.8603,0.8595,0.9815,2.0,2.0,0.0
259,BRATS_10422.nii.gz,0.8979,0.8979,0.8858,1.0,1.0,1.0
260,BRATS_10430.nii.gz,0.9582,0.9307,0.9425,0.0,1.0,1.0
261,BRATS_10431.nii.gz,0.9591,0.9304,0.9487,0.0,1.0,1.0
262,BRATS_10435.nii.gz,0.9447,0.9163,0.9403,1.0,1.0,1.0
263,BRATS_10584.nii.gz,0.9123,0.8841,0.918,1.0,1.0,1.0
264,BRATS_10586.nii.gz,0.9588,0.9354,0.9014,0.0,1.0,1.0
265,BRATS_10587.nii.gz,0.9532,0.9357,0.9429,0.0,1.0,1.0
266,BRATS_10588.nii.gz,0.9504,0.9275,0.9053,0.0,1.0,1.0
267,BRATS_10593.nii.gz,0.9514,0.9421,0.9386,0.0,1.0,1.0
268,BRATS_10594.nii.gz,0.9567,0.944,0.8927,0.0,1.0,1.0
269,BRATS_10598.nii.gz,0.9103,0.9052,0.9319,1.0,1.0,1.0
270,BRATS_10602.nii.gz,0.9213,0.9213,0.0,1.0,1.0,373.129
271,BRATS_10755.nii.gz,0.9051,0.9051,1.0,1.0,1.0,0.0
272,BRATS_10759.nii.gz,0.6452,0.6452,1.0,5.099,5.099,0.0
273,BRATS_10766.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
274,BRATS_10932.nii.gz,0.9794,0.9661,0.9628,0.0,0.0,0.0
275,BRATS_10938.nii.gz,0.9718,0.9577,0.9608,0.0,0.0,0.0
276,BRATS_11089.nii.gz,0.9514,0.9136,0.8372,0.0,1.0,1.0
277,BRATS_11092.nii.gz,0.9497,0.9348,0.8802,0.6,1.0,1.0
278,BRATS_11096.nii.gz,0.9531,0.9297,0.8929,0.0,1.0,1.0
279,BRATS_11099.nii.gz,0.9587,0.936,0.8939,0.0,1.0,1.0
280,BRATS_11103.nii.gz,0.9555,0.9291,0.89,0.0,1.0,1.0
281,BRATS_11273.nii.gz,0.9605,0.9577,0.8,0.0,0.0,0.8
282,BRATS_11425.nii.gz,0.8913,0.8913,1.0,1.0,1.0,0.0
283,BRATS_11427.nii.gz,0.9103,0.9103,1.0,3.0,3.0,0.0
284,BRATS_11437.nii.gz,0.9338,0.926,0.7892,1.0,1.0,2.0
285,BRATS_11442.nii.gz,0.9582,0.954,0.9218,0.0,0.0,1.0
286,BRATS_11761.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
287,BRATS_11762.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
288,BRATS_11764.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
289,BRATS_11765.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
290,BRATS_11769.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
291,BRATS_11770.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
292,BRATS_11777.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
293,BRATS_11932.nii.gz,0.9597,0.9528,0.9086,0.0,0.0,1.0
294,BRATS_11935.nii.gz,0.9659,0.9579,0.9231,0.0,0.0,1.0
295,BRATS_11945.nii.gz,0.905,0.905,0.0,1.0,1.0,373.129
296,BRATS_12101.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
297,BRATS_12103.nii.gz,0.0,0.0,1.0,5.492999999999999,5.492999999999999,0.0
298,BRATS_12104.nii.gz,0.3333,0.3333,1.0,1.5019999999999998,1.5019999999999998,0.0
299,BRATS_12107.nii.gz,0.825,0.825,1.0,1.0,1.0,0.0
300,BRATS_12264.nii.gz,0.9673,0.8878,0.8195,0.0,1.0,1.0
301,BRATS_12281.nii.gz,0.9656,0.8899,0.8672,0.0,1.0,1.0
302,BRATS_12432.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
303,BRATS_12434.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
304,BRATS_12435.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
305,BRATS_12442.nii.gz,0.0,0.0,1.0,373.129,373.129,0.0
306,BRATS_12449.nii.gz,0.7273,0.7273,0.0,13.764000000000001,13.764000000000001,373.129
307,BRATS_12450.nii.gz,0.7473,0.7473,0.0,14.23,14.23,373.129
308,BRATS_12601.nii.gz,0.9491,0.9308,0.8876,1.0,1.0,1.0
309,BRATS_12607.nii.gz,0.9406,0.934,0.9425,1.0,1.0,1.0
310,BRATS_12610.nii.gz,0.9295,0.9258,0.7009,1.0,1.0,1.4140000000000001
311,BRATS_12611.nii.gz,0.8913,0.8845,0.381,1.4140000000000001,1.4140000000000001,16.0
312,BRATS_12612.nii.gz,0.9097,0.9101,0.0,1.0,1.0,373.129
313,BRATS_12613.nii.gz,0.934,0.934,1.0,1.0,1.0,0.0
314,BRATS_12779.nii.gz,0.8893,0.7981,0.8533,1.0,1.4140000000000001,1.0
315,BRATS_12782.nii.gz,0.8515,0.8197,0.9266,1.331,1.4140000000000001,1.0
316,BRATS_12941.nii.gz,0.948,0.9099,0.8714,1.0,1.0,1.0
317,BRATS_12950.nii.gz,0.9725,0.9358,0.9048,0.0,1.0,1.0
318,BRATS_12953.nii.gz,0.9683,0.9194,0.8571,0.0,1.0,1.0
319,BRATS_12955.nii.gz,0.9587,0.9252,0.8608,0.0,1.0,1.0
320,BRATS_13108.nii.gz,0.9714,0.9331,0.9486,0.0,1.0,0.9
321,BRATS_13110.nii.gz,0.9668,0.9264,0.9634,0.0,1.0,0.0
322,BRATS_13111.nii.gz,0.9648,0.9186,0.9468,0.0,1.0,1.0
323,BRATS_13115.nii.gz,0.9727,0.9356,0.9636,0.0,1.0,0.0
324,BRATS_13119.nii.gz,0.9646,0.9124,0.954,0.0,1.0,0.0
325,BRATS_13286.nii.gz,0.9743,0.9178,0.926,0.0,1.0,1.0
326,BRATS_13441.nii.gz,0.9543,0.9254,0.9024,0.0,1.0,1.0
327,BRATS_13443.nii.gz,0.9405,0.91,0.8907,1.0,1.0,1.0
328,BRATS_13444.nii.gz,0.919,0.8909,0.8953,1.0,1.0,1.0
329,BRATS_13446.nii.gz,0.9465,0.9296,0.9283,1.0,1.0,1.0
330,BRATS_13447.nii.gz,0.9553,0.9382,0.9159,0.0,1.0,1.0
331,BRATS_13449.nii.gz,0.9565,0.9418,0.8976,0.0,1.0,1.0
332,BRATS_13610.nii.gz,0.902,0.9036,1.0,1.0,1.0,0.0
333,BRATS_13613.nii.gz,0.9035,0.9035,1.0,1.0,1.0,0.0
334,BRATS_13617.nii.gz,0.9398,0.9398,1.0,1.0,1.0,0.0
335,BRATS_13624.nii.gz,0.9257,0.9142,0.8725,1.0,1.0,1.0
336,BRATS_13785.nii.gz,0.8981,0.8519,0.4407,1.0,1.0,3.6460000000000004
337,BRATS_13945.nii.gz,0.943,0.9018,0.9288,1.0,1.0,1.0
338,BRATS_13946.nii.gz,0.9491,0.8917,0.9166,1.0,1.0,1.0
339,BRATS_13951.nii.gz,0.9321,0.8648,0.9088,1.0,1.0,1.0
340,BRATS_13963.nii.gz,0.9569,0.912,0.8816,0.0,1.0,1.0
341,BRATS_14112.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
342,BRATS_14123.nii.gz,0.375,0.375,1.0,2.207,2.207,0.0
343,BRATS_14280.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
344,BRATS_14282.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
345,BRATS_14284.nii.gz,0.1667,0.1667,1.0,15.356,15.356,0.0
346,BRATS_14285.nii.gz,0.4348,0.4348,1.0,17.160999999999998,17.160999999999998,0.0
347,BRATS_14286.nii.gz,0.8,0.8,1.0,1.0,1.0,0.0
348,BRATS_14295.nii.gz,0.9682,0.9636,0.8889,0.0,0.0,1.0
349,BRATS_14299.nii.gz,0.9667,0.95,0.984,0.0,0.0,0.0
350,BRATS_14450.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
351,BRATS_14451.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
352,BRATS_14453.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
353,BRATS_14456.nii.gz,0.433,0.433,1.0,8.0,8.0,0.0
354,BRATS_14460.nii.gz,0.9197,0.9197,1.0,1.0,1.0,0.0
355,BRATS_14467.nii.gz,0.9038,0.8975,0.9412,1.0,1.0,0.5
356,BRATS_14619.nii.gz,0.8904,0.8904,1.0,1.0,1.0,0.0
357,BRATS_14621.nii.gz,0.8586,0.8571,1.0,1.0,1.0,0.0
358,BRATS_14625.nii.gz,0.625,0.625,1.0,1.4140000000000001,1.4140000000000001,0.0
359,BRATS_14626.nii.gz,0.48,0.5,1.0,1.331,1.3519999999999999,0.0
360,BRATS_14628.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
361,BRATS_14629.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
362,BRATS_14634.nii.gz,1.0,1.0,1.0,0.0,0.0,0.0
363,BRATS_14784.nii.gz,0.9498,0.9076,0.9189,0.7,1.0,1.0
364,BRATS_14785.nii.gz,0.9685,0.9243,0.8964,0.0,1.0,1.0
365,BRATS_14788.nii.gz,0.9741,0.934,0.8839,0.0,1.0,1.0
366,BRATS_14798.nii.gz,0.9691,0.9492,0.9104,0.0,1.0,1.0
367,BRATS_14966.nii.gz,0.9402,0.9027,0.9146,1.0,1.0,1.0
